Date,AAPL,AMZN,AVGO,BRK-B,GOOGL,META,MSFT,NVDA,TSLA,TSM,MCD,BA
2020-02-24,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,
2020-04-20,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,
2020-05-11,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,
2020-06-01,100.7184690133506,100.13233870224215,101.92366557236448,99.25925657620479,99.74618910707595,100.83875794389081,99.51858356700612,100.91067339058536,101.09328319456891,99.02162943996362,98.97851528997592,100.51811166974491
2020-06-08,102.06745659261104,100.89905875530714,101.51355035452339,98.78080617210868,100.58515778531797,101.1804101316071,100.59856050576688,101.26332739766406,101.64792215854533,100.4292003254896,99.34413640449866,100.66882970027451
2020-06-15,101.93134581536388,101.29983757074511,101.12200815015807,98.68439292414337,100.19139961126785,101.31333419119268,101.21675516880782,101.2761461557959,101.7034302626965,99.76381400860026,98.40542517604261,100.98411614320057
2020-06-22,102.1533584969611,101.95477795492747,101.97836850696811,98.88018170453118,99.68118395137249,100.33917296448985,102.07124034994922,101.30711553260207,101.38870239702034,101.08382261604284,98.40086163779118,100.58178696945603
2020-06-29,101.63676931656907,102.04473105393471,101.69790821078493,98.76712653060099,100.8009582991926,100.71661141201068,101.94923770242085,101.2825858815175,102.32598476767282,101.15291122421148,98.19369455918161,100.64260788983964
2020-07-06,101.84170623189414,102.59298124031562,101.35885195240873,98.94905936484594,101.49969824348544,101.01111771018176,102.05117889410273,101.79057694197051,102.8208595624376,102.24914680762188,98.262923334537,100.50798514961728
2020-07-13,101.48132147478869,101.09935378657102,100.44827826482754,99.42980231792697,100.53395307897688,100.55744451372367,100.19321670082059,101.16339752646014,102.05521683098925,102.23377837279317,99.01607892950027,100.23040938179183
2020-07-20,100.8140246893865,101.24201709172125,99.88002632072073,99.95506983318862,100.32015905566558,99.68854742570626,99.94743198029907,101.08968478204947,101.4991397224578,102.77638247144803,100.27407623864552,100.1684175676251
2020-07-27,102.2818225740855,101.49792869861737,100.2658105858979,99.86437657484056,98.89625053405659,101.18141185050642,99.95902426274706,101.24683531802775,101.25935791865605,102.45332576799575,99.12651711528417,99.36274676202312
2020-08-03,102.11078140777322,101.01813758593093,100.30355925466382,101.2715505051041,98.20983590331998,101.91780788892314,100.24773092788155,101.49150928354419,101.05834218633753,101.88132313912271,100.21805811111449,99.66061639464986
2020-08-10,102.05024180153225,100.73117707935893,100.17789087493932,101.5571577652066,98.40473703999538,100.82618994890771,99.51488755447551,101.78352630413436,101.512130173843,101.38956986448537,100.67956904623011,99.91958544519991
2020-08-17,102.30028630809623,101.08869229449623,100.07596779157971,100.66985971154575,99.97708387592205,101.10337002801694,99.89803449273849,102.55921313570776,102.21172488762163,101.14778368794792,101.29951504872201,99.29464101480355
2020-08-24,101.63961784823097,100.99005972463895,100.35483470755469,101.19352548262556,100.3823093246928,102.26861430309418,101.12640395597337,102.04848918061249,101.99388156313556,100.96267539432793,100.46293878844361,99.24250845438542
2020-08-31,101.34063989530716,100.75117090450975,102.70991705263667,101.62579522083381,99.92740405310968,101.69193059770964,99.80912765140226,101.52508960555699,101.54580190906195,100.87605508950665,100.88144380896284,99.11744108242523
2020-09-07,100.70387016122588,100.18755103742085,102.44685747412596,101.92126212926135,99.26047944084277,100.80782370942194,99.0500535978182,101.20702146802631,100.96157720558897,100.97697894716512,102.59998537642915,98.7248412550182
2020-09-14,100.16671443285695,99.07474616418287,102.05734805443299,101.8420933092482,97.96932273918651,99.65620355895179,98.45507326650048,101.1804304378935,101.67675655453594,101.09048638037373,102.36581484176097,98.92601252985584
2020-09-21,100.71594159664436,100.05634137457847,101.6646430022839,100.97730692500852,98.26994179566861,99.97041967796515,99.8821936441955,101.7155372362865,101.10860921135692,100.91382467212568,101.87052720171917,98.73109120405054
2020-09-28,100.50597644942985,99.72989857227952,101.31430606430604,100.60467984424513,98.43527993575339,100.07482845800338,99.12958969681911,101.49061978454627,101.01128654355014,100.93193537797643,101.66193205224349,99.57392900580697
2020-10-05,100.36411927658632,100.03124674089833,101.46514522838586,100.11796818167592,98.60520326118329,99.44805217726416,99.49922229453784,101.47556273118751,100.9668438598823,101.54188848131942,100.90043619859506,99.0637815715853
2020-10-12,100.48603466568854,99.76173443194389,101.32838213444838,99.46714585933518,99.72656905632765,99.48717461226217,100.19982762092651,101.33242833541011,100.93652149050747,101.15924656066844,101.14616465769349,99.10167218291657
2020-10-19,99.92520773837646,99.24098743634556,100.98895805582576,99.52175087556552,101.37447340361402,101.33676027646541,99.95756331886143,101.03356712942879,100.551891499266,101.54617229649747,101.08054667737254,99.27696447333406
2020-10-26,99.83446223527382,99.37835580223823,100.76270987582213,99.58312928090747,102.43502386179306,100.6644622310543,99.56081452515664,100.61616516639877,100.29327438332744,101.72893424778253,100.65668467248284,97.76736331568907
2020-11-02,99.91815490923221,100.11322265778463,100.92445372280294,98.34020860143258,102.25461686244347,101.6522514636427,101.14124632936148,101.68486023297875,100.43914170510706,101.77438315312735,99.27938743057051,98.25594115658251
2020-11-09,99.39255531123605,97.4954142917433,99.99150917693126,100.52854579506693,101.59463340873243,99.23202430871312,98.42583554541308,99.68885875429008,99.62744638710272,101.47578190995426,98.34572650234735,101.47753329938489
2020-11-16,99.13491065695709,97.9914283675261,100.64150458775813,100.69833124978629,101.14003053025513,98.84798198972125,97.9702676458702,99.31988098325878,101.80109541018213,101.77120047847393,98.66509532503603,102.39991782608533
2020-11-23,98.51363207909982,98.49454971417768,100.74052073831871,100.54305973463025,101.11208532915397,99.09042236928583,98.37959706076636,98.87401308232654,103.11888369973495,101.7013966574517,98.66590653755561,102.60582588294413
2020-11-30,99.45460010644389,98.15206196572211,101.51277467778861,99.8039763204604,101.06289177633519,98.94105706283096,98.0986527606342,99.06555669452737,102.33149655119904,101.93186604318701,97.96872998101107,102.46092272532908
2020-12-07,100.0108313345609,98.31029574254234,101.72186655938239,99.35931233572036,100.6527647534695,98.75405952101802,98.3921571167361,98.52309490533769,102.05851606137395,101.8341825206164,98.26542963929023,101.94993499950134
2020-12-14,101.34946183736952,98.81431146536787,103.05308923423273,98.6128574140386,99.8669130882178,98.8345760387559,98.95919392906488,98.77509413805038,102.36586476055581,101.46781066936724,98.77296024528033,101.16816558745256
2020-12-21,102.59188819309281,98.81264013031428,102.32525445641788,99.27358031636473,99.94622226803888,98.30668014362271,99.68985068248503,98.50823328850052,101.65635232519173,101.62489350855807,98.71985387503219,100.9396793007455
2020-12-28,101.88127752522053,99.16317958707249,101.87817079942882,99.7530609625023,99.78156996516287,98.65421064271459,99.20922371359735,98.50960850981248,101.69341868263567,101.62061820252801,98.88900476228399,100.58943656119817
2021-01-04,100.89521689813222,98.47505903479964,101.5654016160689,99.43226875221964,99.81784939671878,98.17410759078618,98.46217789390552,98.69676106234937,102.39077305522267,102.26603674672191,98.85739141973555,100.17731995832133
2021-01-11,100.01073550935295,98.50947991501708,101.65027514399777,100.13915880435552,99.07938685964372,97.88797880795062,98.29214895816315,98.63154645954091,101.70644190783842,102.54027815187577,98.79858680682524,100.02453728717002
2021-01-18,102.12303109260326,99.44245085913613,101.8092402419271,99.10263585783844,100.87918432996725,99.11095790545588,99.54349152525305,99.47592851479996,101.4782218329547,102.10627647239454,98.90221550037202,99.85176116258377
2021-01-25,101.32275905034587,99.71898513393528,101.55782708256584,99.6674200142411,100.74370365028967,98.83523590882488,101.40632783307971,99.22781135015335,101.13570330595287,101.51642225145547,99.12078020170802,99.56028562268354
2021-02-01,100.89951133394041,99.80270631473577,101.14690622478983,99.0283113414237,102.7070188745398,98.84476516581033,101.32808527046058,99.33074924094062,101.12368756279614,101.36480502482195,98.74233534786545,99.70281139894765
2021-02-08,100.20718815921786,98.90737573305361,101.52619772104295,99.95357487934753,101.97221071518386,98.9257350948127,101.2599247359012,101.07345757136551,100.7092140141286,101.80308363692932,98.52940872814001,99.5324153848712
2021-02-15,99.23039989968827,98.60962775793703,101.55510931407997,100.06654757677494,101.76108261702242,98.47836391445564,101.14557882222803,101.92149652951393,100.39877779781436,101.5207151627536,98.59487248591067,99.78018897110309
2021-02-22,98.26154932569406,97.92129143544835,101.12448445251167,101.24346808749603,101.38886412719886,98.81542478417687,100.7843660500343,100.1207201787904,99.46940028902479,100.77642736991316,98.64640296592546,99.6852505943061
2021-03-01,98.31511012439739,97.42503058580166,99.91858772567373,102.85355082476397,101.63943352587435,99.29032917990641,100.35513574197391,97.76897956220328,98.4796124111744,100.11869833281733,98.86181625057559,100.40908977166181
2021-03-08,97.94717771283156,97.99001522477944,99.17351676269422,102.31120750579714,100.68249874807233,99.15913249428449,100.05591082239019,98.26570751846825,99.2449435502283,99.45944697420694,98.79695811671212,102.5385347030746
2021-03-15,98.2408749457079,98.39344521229921,100.63749575446823,101.11310696599251,100.55892465615223,101.42998111741059,99.49990155047443,98.64129418704513,98.83648797288593,99.00055175369134,101.15620558933473,101.7274790221212
2021-03-22,98.41650939555413,98.20319154317887,100.83153773100966,101.2066346162829,100.22219568911588,100.45721764350736,99.79713086964281,98.56464713885462,98.42361730348664,99.10401528957229,100.98417888283537,100.9357745923121
2021-03-29,98.67823729379919,98.91115700539716,99.84819564650851,100.87806381968284,100.7880796967958,101.76293362286654,100.20128832128422,99.78768092167432,98.91181043159509,99.74783092950784,100.635752010521,101.12821535462352
2021-04-05,99.56517870593821,99.89251005042782,99.49029486034111,100.86528127769627,101.30321473780722,101.96662659643937,101.06831201761875,100.09352290477781,98.95791337549628,99.0326673999051,100.73760792080593,100.69286138899776
2021-04-12,99.5764176992963,99.85366912133877,98.52030655309139,101.04348017162117,101.02298458761717,101.01874774488176,101.09601177669359,101.60489490814179,99.4923576265686,98.40913696080402,100.49595831459973,100.27302938132944
2021-04-19,99.69457115522732,99.4919350452834,97.95600079939172,100.9380015340175,101.08847811645018,100.5569737791359,101.07032058840934,100.74670408761007,99.50737180212687,98.59194198027892,100.90368984071247,99.75948380746627
2021-04-26,99.3994524523169,100.48577492111788,97.87237584532006,101.14846464955966,101.64496136740476,102.0899458215003,99.53682196131619,100.37094680511373,99.40691559063117,98.61377697600777,101.11207285209952,99.51339009155855
2021-05-03,99.11507177542428,98.90540432148944,97.9460891729575,102.19487225833589,101.17691360894436,101.18502568441616,98.88296362705142,99.93267399209255,99.02832648427325,98.68102916040858,100.20207969291866,99.37954968072714
2021-05-10,99.08170689953124,98.82475544373503,98.15914910399373,102.09775528449205,100.5558732332416,101.11576798111173,98.87949776558212,99.51841291259244,98.38238428700939,98.62957474038284,100.23892702484224,99.1056404279919
2021-05-17,98.8459219345067,98.82132219904388,98.82379207742842,101.70076716780302,100.88922294497638,101.07569252379099,98.68760605563756,100.46837258127627,98.38438035692438,98.79789686484973,100.28073441206823,99.44827823879072
2021-05-24,98.33488297670077,98.78435418318686,99.55704299780989,101.3616826314156,101.27023774216045,101.44252491117835,99.24466738593989,101.68612719557716,98.9445148992276,99.28352582425123,100.18311828869209,99.90814275824954
2021-05-31,98.53640460179957,98.53881068713505,99.65469705086876,101.34707307296237,101.3774557449777,101.27357233295437,99.26781629470588,102.4595198939289,98.51079581498621,99.52590387644294,99.9275005869097,99.93191981069228
2021-06-07,98.96064206537368,100.0831797714503,99.4646476321618,100.48975179829414,101.48535139545943,101.12973110150651,100.54466510707736,102.06022384616466,98.8259722140766,99.34035425258689,100.4766013924541,99.64483494967453
2021-06-14,100.65006591194027,102.02592566702195,99.62684223742635,99.61730526069357,101.4844000665163,101.35083132979523,101.62302909688601,102.26681191077995,99.33935878715936,99.39404322549981,99.43599930149936,99.32950940414054
2021-06-21,100.33596926075941,100.16428332157113,99.02078178876828,99.28830744176153,101.12429757681996,101.53748260301974,101.16482967900835,101.80745045955209,100.0075597435279,99.09760834060339,97.71055937358929,99.74218033570378
2021-06-28,101.4345092637902,100.620141421567,99.2186124477137,98.84650131055345,101.17261121588339,101.8174574630241,102.08331318514465,101.99281606893906,99.98974024637583,99.28845894904208,97.43801047052018,98.49623882858212
2021-07-05,102.06714160289097,102.00950099137779,99.90846198773224,98.90483265938855,101.14086812455211,101.2379407530767,101.63840942154081,101.49495484099499,99.54027755151884,99.62929618284755,98.16518097116345,98.83043893147149
2021-07-12,102.07466728079329,100.93357675686804,99.50672326619345,98.92012329420989,101.90116936058769,100.61315839430789,101.93997269547346,100.5134313753286,99.49873397033845,98.65958295876943,98.80606923825525,97.45933316090338
2021-07-19,101.68830933778993,100.98974996958383,100.18168171242405,98.50814019849065,102.35614595284495,102.02674444262409,101.91627793077963,100.9354732304341,99.33577419829986,98.16623540092546,100.03524529504114,97.86864011591614
2021-07-26,101.20145818473473,98.64277848023801,100.80788792640493,98.71314408965974,102.30208483948533,100.9749090054474,101.34572272568847,100.83091604497811,100.43153903910071,98.5040057140344,100.27275998033521,98.57674164650248
2021-08-02,100.95635040286021,98.72085267186314,100.31939830074126,99.21070261025396,101.84189636168244,101.25245996709963,101.35165087606109,101.04425647511073,100.82856237515935,98.83091162992761,97.92429480256712,98.94701452113297
2021-08-09,101.14131329906121,98.46197184718547,99.96867948550822,99.28405226401078,101.70803708745508,100.85663750716942,101.27308452246285,100.76195023346818,101.50220365512521,97.90005172007866,98.39812444055315,99.1649797023579
2021-08-16,100.99568860513925,98.28078235443941,98.8904051614922,99.30373889214134,101.54017381157098,100.59477863951393,101.96991442170928,101.0622431957933,100.49077273000648,97.1796566449341,98.87820228795226,98.08301344865231
2021-08-23,100.6290172420965,98.97039460930762,100.50978104515303,99.11783858159475,101.99347878833186,101.27637618253351,101.13484804637379,101.84833831429017,101.08480647765208,99.34948396851395,98.06973670069502,98.66584907929496
2021-08-30,101.17320302151039,99.60039320391722,100.2503186321068,98.59397249963365,101.56516038591829,101.3397445365924,100.99288368967913,101.80791605164896,101.53503612024188,100.44947737146768,98.3713969176199,98.60803405912955
2021-09-06,100.66746950570884,99.86977459905323,101.67494449737552,98.74747069094957,101.30634478878905,101.98241905531718,100.86143090314509,101.68150781549495,101.72908379601621,100.74052110348022,99.77773997553994,98.57487794576478
2021-09-13,100.19261759559414,99.90618228914505,102.58255843378531,98.80274375948288,101.26472625616613,100.53842673668028,101.33809564690283,101.17286301538317,102.19257372783788,99.73129097281823,100.94703823578949,98.9436721723186
2021-09-20,100.0462896711738,99.61894115232374,101.75989803771597,98.71767928772213,101.22218753322227,98.7540291358852,101.03841559647341,101.09808212143187,102.0958057465122,99.26042624820798,101.66054048473852,99.47500105047033
2021-09-27,99.57331557022647,99.32509168628519,101.27841957530339,99.70669037459969,100.64188429301777,98.51423102057312,100.48324504419475,100.27705552105215,102.06999020985673,98.98297345928157,101.89050209540375,100.27769372559129
2021-10-04,98.74141138992698,99.28767353940404,101.28010900322306,101.38356394344773,100.9565337332334,97.46620476440404,100.90678824774497,100.13710964777499,101.77646669811506,98.56687831460822,102.0131507705005,100.40998144040687
2021-10-11,98.24801790680438,99.73447467277913,101.25725744655175,100.09678855147166,100.66031052365233,97.49398265489275,101.39076807131505,100.66754846597104,102.1046043007924,99.39121583633653,100.06451171241994,99.17701556414353
2021-10-18,99.0880589143544,98.97859539724445,101.42421362315488,100.23929890368652,98.8981426505311,97.80699805815787,101.29367347938489,100.97616855710848,102.299093924298,98.87604670405302,98.72388357365413,98.442216038503
2021-10-25,98.81795788343142,98.99330559505279,101.91772217779807,98.81123704652946,101.36290829486825,98.00829856938415,102.91345420030778,102.51127086338178,102.99437518168544,98.57495340394497,99.46273292575914,97.97210296232669
2021-11-01,98.35676424901921,99.80150824557903,102.4177912969597,98.05045696418429,100.53545144046785,98.72561410358702,102.06338740473358,103.04207381825006,102.60733876775654,99.14022467236443,100.22642718230905,99.35703691413347
2021-11-08,98.39184461993672,100.03771294457731,102.15545849867006,98.22673953222053,100.54494103125775,98.91853171525608,101.86223237275038,102.4541468430819,101.14659024985878,99.52468005726888,99.72923942333381,99.2011454136418
2021-11-15,102.09887800680646,101.55548321210271,101.90581213747998,97.67464140661274,100.34665617166092,99.18229555993591,101.94265938366532,102.43383688020366,101.54151742831,100.80539878773735,99.7718152220635,98.63385557363237
2021-11-22,101.740284080465,100.39113282363178,101.23196093577654,99.28281564416926,98.72743210422423,99.10170556812476,101.2771279422589,101.81165216403922,101.17064776191422,99.70973355886075,100.3719396803,97.93636065767342
2021-11-29,102.680316799353,99.31279285210422,101.87671094501891,99.03782146999964,99.38075034646653,98.39678574086902,100.92484025469705,101.44595947583417,100.71615087220324,100.54043421735413,100.7268283731517,98.40490201288127
