Date,AAPL,AMZN,AVGO,BRK-B,GOOGL,META,MSFT,NVDA,TSLA,TSM,MCD,BA
2021-02-24,98.13160868256055,97.85308414751005,100.164461038199,101.61461077442308,99.01597894186553,98.47808547872314,97.78284268134215,99.83657886984116,98.73568805356831,99.41549478589194,99.16699790286462,103.13986006906732
2021-02-25,98.21187081139547,97.91385173986546,98.32827110227028,101.67008066752756,98.032647511023,98.01546394712236,98.14253524134686,98.18174931109205,98.22492855408137,98.55135402835491,101.45881054857126,101.34077079513818
2021-02-26,98.59555476026821,98.8178514197601,100.6347231953463,100.99256602579317,99.23436032016362,99.22835772868216,99.49396514612246,99.06244325590096,98.42460957894112,98.72374636423716,99.41200407471769,100.5724393573956
2021-03-01,99.48443592911053,98.65054634563703,101.67273302688112,101.5662936439201,99.3154928883723,99.59885657620464,99.32263354493685,98.5591702160981,99.03852933145497,98.73474830234919,97.85979563395485,101.69681411975861
2021-03-02,99.21313340139183,98.47599354933392,100.78549292362156,101.83503449481094,100.2170600691058,98.75760028859858,99.11112410939761,98.21782290902328,98.68505335508836,98.37620862350654,99.17660771155009,101.52144556868906
2021-03-03,98.9779671042214,98.1109733632132,99.04768329070542,102.44752872204795,98.34902899921035,98.87238276145732,98.4635812185104,97.93079242213338,98.39079061695153,98.30071434804503,99.19236685848163,102.23125610410898
2021-03-04,99.01017795149374,98.54244264010154,97.55237545547389,101.58559237073412,101.72486513497641,100.36880534366773,99.18566539196182,98.02371786717843,98.25307118358825,97.71054546943171,100.61438009636555,101.74363914095501
2021-03-05,98.81143343430952,98.374213182353,97.88769624449111,101.85245826024195,102.36493067365139,100.81779296951281,99.40986987960451,98.17887089741183,98.012551966744,98.51435662472169,99.5523293562197,100.86909907373855
2021-03-08,97.75003211187888,98.30212200988363,97.09090505048296,102.3141728923597,98.57929718439814,98.96580985492744,98.73004339542787,97.80548403608397,97.92722138932974,97.89134793389819,101.52311773733454,100.99965326700563
2021-03-09,98.81633473260754,99.22400442574177,98.47138315985875,101.62653376630996,98.9388261501821,100.87414506656727,99.73514791737462,98.79443673175017,99.65115952432657,98.29515081270247,99.12947859341514,101.25823412797067
2021-03-10,98.4293088073537,99.0616610136646,98.29612147401178,101.78300613232399,98.46336784595613,100.35727474631308,98.99201634379786,98.82048502683995,99.59367760764387,98.16095764166323,101.34287814935671,102.24967850649594
2021-03-11,98.81839715630446,99.44571875382313,99.06510635324258,100.8390030535872,100.37080531158905,102.11704421646111,99.91966083743203,99.3603596385132,100.17173716080053,99.1036094662677,98.92696350059514,102.19515766096049
2021-03-12,98.58486658204522,99.10534169304705,99.03540286177832,100.56713819647184,98.36590564815603,100.3297641449789,99.22066580531177,99.28531917620424,100.1958203224529,98.86907820901934,99.32860877939837,102.61151666450479
2021-03-15,99.48427863646594,98.74804250994032,100.02392181234224,99.35974023673083,98.3346491870992,101.23022734094315,98.168046927898,99.7115264302652,100.47807141135857,98.98601241160544,102.58013287960789,101.83930444544131
2021-03-16,100.2617769619024,99.08820229933906,100.50856145223646,98.88446278812265,99.56098695035982,102.27532056890516,99.9337979915583,99.98630342239936,99.79957149831328,99.18254256024458,101.95122121989199,101.0426744068291
2021-03-17,99.83732926168166,99.97021027020313,100.76131879134,98.83396827803338,99.36012765029436,102.33509853705748,99.23283203891343,100.16580636479829,100.49539497602389,99.20113754779054,102.4278995224063,101.33997596507754
2021-03-18,98.9589526735906,98.68136603414564,100.0477624307891,99.50275993952808,98.50607435328293,101.77196434568305,98.11974404288817,99.48405519280652,99.5158199854649,98.85918118504026,102.30639352830093,100.96788419528566
2021-03-19,98.92395804609212,99.98248227376307,100.92739438691908,99.1753771900401,98.8870150754762,102.60186042475158,98.2373518865557,99.86454561921269,99.64240086534349,98.81976026660439,101.80546232788254,100.85048170583389
2021-03-22,100.09083043083919,100.65428175140002,100.91181017117849,98.76803703749964,98.74936810453848,102.13013135304524,100.27284696394275,100.66319109981842,100.04396604424744,99.50774915097149,101.7136634461026,100.30648228101771
2021-03-23,100.30673473201087,102.32460184377716,100.53213229624312,98.83051113709735,99.61435274993065,101.71680205549896,101.89441120970957,100.80582637754208,100.02531287389475,99.20130466600352,101.6147827200802,99.58867723048174
2021-03-24,99.38922622403216,101.06731356497198,100.28360984998451,99.39002489968833,99.71950232910127,100.88756583427981,101.28398452018027,99.75835729289021,99.21468847582514,97.66076304177446,101.52361025605437,99.4822332756538
2021-03-25,99.40631622760223,99.28459998118753,100.40786769691408,99.41035856830028,99.49341849400508,100.30361419871569,99.33452775187763,99.27383561679925,99.43783909048183,98.30812632069643,101.16062368232868,99.96337441939518
2021-03-26,98.61450480738065,98.18852188334435,101.17391113584078,99.78432405056884,97.84167296638427,100.20254505838636,99.5469359019852,99.58271340478588,98.45377250348452,99.7966966409159,100.57867500264064,99.24705004536798
2021-03-29,98.75771540773499,98.90421041479465,100.4464040451059,100.3176885607121,99.03182425052832,100.95407065879098,99.11323815191558,99.64355207725569,97.93526046648454,99.10110865298999,100.88391341292159,99.65362282312044
2021-03-30,98.29608804202998,98.77993066174663,99.11958500027063,100.48075425732225,99.45487973632908,100.62886379507783,98.24869024308029,99.4348993821877,98.99379081179453,99.57970459733092,100.47549229917266,99.75104908205516
2021-03-31,99.52054482059377,99.59791118395853,99.39411933026446,99.84767488543855,99.8986335529638,101.16078390098941,99.59051024221162,101.36361894840088,100.04407502254499,100.59051984713382,100.05108418245439,99.94365650265419
2021-04-01,99.20928487514679,100.47187088964832,99.99475862491184,99.9025927375012,102.1631610930001,101.09000572498721,101.15050285783157,102.19024995618364,99.66424296217194,102.23741250718422,99.48238939364192,99.36503044297393
2021-04-05,99.89373724419995,100.93906351371479,100.5666081786681,100.39448182315556,102.95567433605872,101.69706582934734,101.9757542313764,101.72424718753626,100.4548451150962,101.38381018790291,99.14227626429114,99.84865169183782
2021-04-06,100.22395128526125,100.82984898713826,99.9232842067204,100.63075425623887,102.09326820506064,101.29026657322063,101.40100327230111,101.18180717985942,100.6648449222767,100.74383419378375,100.30258607647227,99.33173756570511
2021-04-07,101.43637556804116,101.77782739581556,99.66839291295523,100.60336678108047,102.15476826267776,101.91065858643303,101.65234670336103,101.7542061175837,99.81356220815199,99.93358838674753,100.34681330838018,98.9533158855949
2021-04-08,102.36518701535167,101.64013219054938,99.89873458596902,99.89908795700737,101.79675233519959,101.47204765354944,101.86978434171137,101.76108331881463,100.42285075967102,100.86923507083327,98.60635223370552,99.25938093318466
2021-04-09,102.41089240360012,102.07874710420148,99.27069670627175,100.1518510557931,101.5564307189097,100.93897778487994,101.70326540351437,101.44172886494079,99.85517883343807,100.33118466852436,98.56242101857035,98.48938633223992
2021-04-12,101.35289017303947,101.80587460381447,99.17391490007316,101.04660335757539,100.97471389190484,100.74223286055022,101.49565228480535,102.46528902772603,101.05380694706892,99.72160262992551,98.56928157723316,98.05604795724284
2021-04-13,102.0664856220959,101.63626325448216,99.23174425829883,100.04617310678476,100.88852176270062,100.32271197072834,101.58765479629567,102.36417458217466,102.68510927172582,99.75194104647998,98.62275552893729,98.8818073050827
2021-04-14,101.22075353449705,100.83252061668624,98.49138757307458,100.90128059476852,100.72842004740725,99.53928284828243,101.07821202935206,101.55773470413438,101.51763977248883,99.78013639180158,98.76857633872172,98.98386743549986
2021-04-15,101.35708828887726,100.8716622778535,98.3611246382767,99.83523427711393,100.91366351381735,99.71363479205303,101.14354120622058,101.9928711147571,101.26861051773606,98.47226406532874,98.30531301174031,98.31452212613488
2021-04-16,100.9480650513649,100.8597158434366,98.29121991533316,101.19882750118825,100.63074646031103,99.14611657803101,101.05212842939892,101.43736246894059,101.06584959925509,98.447037853299,98.84520610492639,98.04086104763964
2021-04-19,101.23145323151034,100.6285950899538,97.32555046712777,100.80846044717046,100.87677568565108,98.52996212037166,100.81509667404532,100.77167992233038,100.32596634542348,98.00703679294561,98.97661857752813,98.04076117288156
2021-04-20,100.84157920830154,100.30282513470074,97.81556489952392,100.51242301684528,100.89026448987529,98.99643180147638,100.9543839385899,100.56035710403684,100.5365008165653,98.34223973740806,100.42012625089514,97.63518042335389
2021-04-21,100.44755897672458,100.10169336504069,98.08674500176178,102.04510838762154,100.26991474775339,98.34865762401758,100.91743243003825,100.522788338703,101.12938917367882,98.82820981186539,99.00573002394758,98.05287105790327
2021-04-22,100.21001190580598,99.4319073342932,98.37336303396664,101.59862536719436,99.86766736127063,98.287610651895,100.58231333285569,99.85253261864526,100.32822789338834,98.76795570527626,100.6114278065817,98.37335108795993
2021-04-23,100.51920971288557,99.12504801987195,98.9572294052335,101.0883626782749,101.20279943508724,98.69241181073942,101.00333645732559,100.17772282376043,100.30925189581292,99.34981172451097,100.0801827109144,98.72194511308577
2021-04-26,100.50986548236777,100.77282340110348,99.4061308312549,99.66120630973369,101.44753878023047,99.03382396978502,100.87192408104694,100.398105296345,100.5601469789561,100.20382457493915,98.75692214953916,99.10897403678744
2021-04-27,100.16884876034982,101.00626475735585,99.12182226678341,101.77968133801717,99.8561666042545,99.23229838450102,101.185611467644,100.09763806948067,99.10278874511518,100.2492795248813,100.35528215230366,99.33621787671395
2021-04-28,99.13688871204829,102.07757560045519,98.76140403310701,101.21957213930986,103.13290551577549,99.92406706208554,96.84682084398064,99.75959625194912,98.61467765587058,99.81568774217847,98.85838274148172,98.7042294614418
2021-04-29,98.05178086894688,101.47660910089424,99.18112002548678,102.52045989329181,102.64514078277955,102.72213316788707,96.97169389552995,99.46136592900247,97.95867659868863,99.44881582242921,99.9400787481279,98.71524583040329
2021-04-30,97.6607448083729,101.78543475124367,98.74629994087623,101.78160343770574,101.59135000025208,102.06787639571701,98.01152213048093,98.60332052707352,99.35090810979291,98.94834977968976,101.81992396516357,98.87066137196499
2021-05-03,98.47433654535304,99.43138787709273,98.30852204618209,102.60804116228717,100.93126329272826,101.50304806452945,98.14903466575379,98.261894660898,98.4282865256673,98.63794064786698,100.85696602454375,99.03378263477215
2021-05-04,97.00753780920631,98.34672265898655,98.24527457942558,102.66283081728234,100.2082325386033,101.15500807658688,98.04250053631046,97.78560410846612,98.35000663312518,98.85152747920385,100.68856732709492,99.1295366387488
2021-05-05,97.81416417256942,97.86737935848639,98.33869287813415,102.43405668796927,100.32156288123929,100.67521102327882,98.15189558517426,98.36017867498364,98.48381059939234,98.90184476796,101.24857790332169,98.34390351713274
2021-05-06,98.40436167214861,98.36953162592545,98.57712365977548,102.53508326035384,100.37247557375194,100.84837871648898,98.62522251089622,98.36274613120821,98.30673916281214,99.35391239593915,99.69252081652782,98.37818634670559
2021-05-07,98.54474601830817,98.11749583009572,98.7416148276364,101.89151499936357,100.19343354544428,100.42986208710141,98.9408702346172,98.90149406110572,98.65353231433913,98.95199181848209,98.5138649745365,99.21571765096986
2021-05-10,98.10910850056435,97.78507825469818,97.92019200360822,102.0696225029553,98.9558541698274,99.35081519270571,98.6761452265024,98.21519950429008,97.93689705506686,97.80651983466089,101.57953426112239,99.27520121100778
2021-05-11,98.44559391561737,98.7661132572074,98.88656339201523,101.26019568780478,98.96870021907324,99.68332966411299,99.02181248022886,98.80654664689705,98.15783017962066,98.63763954462944,100.78737199592295,98.87366218704271
2021-05-12,98.53380153761432,98.88314647037882,98.36729784758799,101.4974759209106,98.36118757108736,99.90604670406078,98.82555887564905,98.46068568900358,98.10996234876954,98.14981183317167,100.08479169407747,98.34567670690538
2021-05-13,98.93815343201095,98.72240922598961,98.82925277593073,101.35637447449724,98.50199885439966,99.68915697177829,99.14898417646283,98.23397725785449,97.9461799750125,98.24451603717887,99.49753821062218,98.441431662299
2021-05-14,99.26157785872682,99.00126444684652,99.34143701192595,101.13262386029302,99.06936262319337,100.34937980931686,99.53442339726678,99.14046399102033,98.41998340484622,99.03769263225735,98.65960344882234,99.12091431141323
2021-05-17,99.05810666005573,99.67558723692714,99.38071925141747,100.92344692729677,99.58758616453679,100.28916337114269,99.0915638775552,99.15769046860538,98.36856831116819,98.48154863865788,98.94912919031043,99.2353959312709
2021-05-18,99.01504250787582,99.64972519219155,99.19702477534771,100.92575181353706,99.36219070146934,99.74047099448242,98.93482100702758,99.18782710544852,98.69779840596068,99.209646589744,100.49028723738475,99.7513666319439
2021-05-19,99.19032785061208,99.87147603344503,100.50447458240549,100.7513397789806,99.94875539452495,100.39496985683915,99.60115991987215,99.52924723326879,98.61312489147204,100.04919473861223,99.63285415157011,99.01260018499863
2021-05-20,100.00825614904092,99.75552625916109,101.97365734296784,100.20122747664261,100.55150789090645,100.87573821534193,100.13145173736,101.01888808999976,99.13295976505574,100.0475659058453,99.3469254823404,99.42834888471334
2021-05-21,98.99422163999188,99.07056518814035,101.52183830569432,100.33167640598232,100.26571531556199,100.61332508619712,99.5739932532987,102.34428827071359,99.10488237964705,99.50047323889581,98.93573672202318,102.01848519019795
2021-05-24,99.23897531287835,99.35082001397919,101.78133875861927,99.9169742671503,102.087827142091,101.6931305724879,102.17516814276783,102.7602477355634,99.71014167342962,99.92490688385462,98.16664669675747,101.92321736065436
2021-05-25,99.4171781190533,100.10978610069715,101.66155102070472,98.8678880096744,101.9482013674263,102.06696676924672,102.47321825538486,102.2062726645187,99.81137480201936,100.49453019073017,98.81969269808876,102.44316310630465
2021-05-26,99.19412839785213,100.17963103869728,101.43652285191621,98.32181520848205,101.98089464755849,101.62321565666934,101.67927542244641,101.82975095422626,100.40562866994993,101.37000774426836,98.83183998485804,101.96680477528241
2021-05-27,97.56029088873134,98.93345494510018,101.8167560661514,99.22470712933303,101.22231795861354,101.9390956332945,100.27153875222902,101.23490439137058,101.01371225234425,101.30248831312349,100.27369215271268,102.6474417618299
2021-05-28,97.39204196035296,98.76431740830036,101.83563801704574,99.15029182013681,100.92467616820582,101.16577330755814,100.39509670538773,101.97204076456302,101.137793699895,101.99123844245548,100.28922973324816,101.68243512407474
2021-06-01,97.81999047598462,98.51618407290168,101.30508050462066,99.5441223190256,101.42703900006185,101.12533428980882,99.16502607846694,101.67101493542647,101.14804788341014,102.07309860374235,100.09960979334836,102.14175795615859
2021-06-02,98.56804144457463,99.03652292305655,101.47380775104689,99.37586822548273,100.90870716669505,100.94588057667693,99.00436947055559,101.86460455762189,100.12593773443895,101.80163323817615,100.41922998771268,101.79284553341294
2021-06-03,98.16886191781319,98.17010438323481,100.75088379567399,101.13686837299711,100.40434794873926,100.54120604673973,98.65785174764827,101.7818835717144,98.58324300863873,100.95312686680215,100.06921349357508,101.16193807222179
2021-06-04,99.13760686817763,98.20170055271858,101.18022000381822,100.06127473336197,101.07468346995486,100.69454835818937,100.17355531528692,101.89015225504066,99.69719515946232,101.4563838593907,99.08929983163324,100.77802983734382
2021-06-07,99.31911805672036,98.35219599175844,100.01354308185897,98.50611438262415,101.30064601498526,101.67360600452808,101.63154668218272,101.64644604915017,100.03671234833367,100.82721536671326,98.03783944435878,100.95988536171036
2021-06-08,99.96362731946851,100.12475985860068,99.8382863271318,98.54781487229097,101.02065127389898,100.98793577080242,100.87703883158743,101.3112519528224,99.87076938174044,99.64751260083516,98.92237759737553,100.84792655794216
2021-06-09,100.44714244146178,100.84291228377116,99.76106687530809,98.64677610512014,101.44834789411856,100.32121928166522,101.39650252780373,101.12297827499911,99.61220394651409,100.27140609729099,98.49039880804547,100.26195851847838
2021-06-10,99.3614989032141,102.1683004456792,100.04198974728187,97.097819809894,101.86123303315411,100.37469202829736,102.03080803192125,101.00916947106998,100.00720475913792,100.50406233167992,100.27913782213066,100.01574460816659
2021-06-11,100.28993423661917,101.73147295913463,100.18789606807711,98.14786078960825,101.30491958491892,99.74381757345716,101.72013277114694,101.28685014098508,99.86187250600275,100.2926764992505,101.71434725570278,99.55572568684875
2021-06-14,102.29257138951583,101.97574452438921,100.94608477155056,97.58957026826727,101.8852560019063,101.29827846811156,101.86074133872823,101.32757666990094,100.2267400333318,101.64438029671935,101.25216793140181,98.93601006664012
2021-06-15,101.6886568754126,101.73853575055762,99.93725407817644,98.26597011037015,100.9580190475238,101.41810406317772,101.32944628185554,100.95914225636828,99.08729235773475,100.73438735230503,100.99575394411563,99.12454652575302
2021-06-16,102.09406184360587,102.09536813598004,99.2926544007628,98.67183538103559,100.8476389356226,99.7322023864105,101.30418022766379,100.99024071155768,99.72805259312955,100.01012274518766,101.20204247242356,98.47667634752614
2021-06-17,102.33521546132789,102.36921593058058,100.57684423237187,98.05349291417237,101.58150342703105,101.77129554212819,101.9104094200732,101.87746850304073,100.61745427947453,101.22953758563418,99.93470215122865,98.04461553072599
2021-06-18,101.9882058903142,102.18977750751125,100.19383706737524,98.22317956037179,101.3444157999371,100.81821925993394,101.92562393881988,102.02863776165768,101.74823545709795,99.56523174793823,99.11653524359332,98.56275906419265
2021-06-21,101.66147136708516,101.19788727782971,99.8419561622144,98.38185605268457,101.22547077565015,99.97932951568707,101.54215583359145,101.21108552625606,101.00507041548572,97.5164507423284,99.27220631749918,99.50207094921142
2021-06-22,101.70137071371998,101.31021955135449,99.23487532705484,98.38540169389817,100.9848160635452,101.66233964119188,101.59152459890618,101.63256987916246,101.06426627080779,97.87650611774744,99.21256939902975,99.08661988445193
2021-06-23,101.41888897614302,101.15768639263699,100.13975966331171,98.35058078986862,100.80884365228178,101.90239357740039,101.41758138266947,101.69473079526199,102.56120433235039,99.09710643382905,99.05406738450141,99.18169921678987
2021-06-24,100.9434030444416,100.38683592860251,100.3446215452622,98.4187385126856,100.37195860779222,101.7919559379627,101.29006653691874,101.52494606861853,102.69807609855967,99.45432059054643,98.42103321901995,100.60868796719272
2021-06-25,100.58041188271415,99.69289792887339,97.73769339717037,98.87116987530288,99.65355150256563,100.76596706175462,100.62271841791787,100.99729037717665,101.80949068256864,98.95905007318402,97.89099211025164,99.91708042893531
2021-06-28,100.95854808379495,99.90402507436603,100.55883568031871,98.61956602386994,99.10482591886462,102.96761599902774,101.22040016145597,101.95474697064155,101.95286193396154,100.60321737978785,97.62196922757803,97.92718306007032
2021-06-29,101.35644421447695,99.81130548083351,101.61815379767248,98.67958668245345,98.3201139725849,101.79170073784263,101.67839790913034,101.69028452595,101.41247288034666,100.82868161354227,97.88986060506416,97.48652238681481
2021-06-30,101.3430180911448,99.48322679344068,101.16253365638883,99.0192077353459,97.95014699750118,100.85410356454031,101.32344314048271,101.42249986187396,101.17318772797204,100.6340588074385,98.31714384592101,98.51513147005416
2021-07-01,101.1350208760333,99.04201571081018,98.46232178609205,99.30101665882431,98.0005972358408,101.4641821125621,100.99970507558491,101.39561766932121,100.86432027663561,99.34997555903637,98.58526443079259,98.5194977244897
2021-07-02,101.84217071117929,99.77999013317697,97.79992904401027,98.68494984615798,100.72906402822387,100.94877855309412,101.84647799828996,101.37442648038937,100.61919183046216,99.21166403085351,98.66773735457652,98.00573498014778
2021-07-06,102.36212581269795,102.15271830328419,99.2614036980153,98.57576144462037,102.01494632042221,100.63720285231044,101.71380443871172,101.49961330432723,99.90041913149928,100.08704315924662,98.72645369165782,98.33719220057415
2021-07-07,102.51719906259876,101.8600741033225,98.37256952599752,98.92297910153079,101.54702676658762,99.95661494186207,101.83312048164224,100.8712146564802,99.09250993876697,98.9084119219234,99.17000432010276,97.98859944336274
2021-07-08,102.02016520262464,102.1158830445595,99.44153926718056,98.16095477176654,101.00335250249529,99.47971192994969,101.66469857947563,100.29678241163765,99.5188303045455,99.38805434526412,99.33665158495438,99.14554120674039
2021-07-09,101.74075209929931,101.34204673239478,100.39239728078573,99.34079064677059,99.99189341181267,99.62123622329393,100.78578034515694,100.0624982484163,99.26057697987638,100.3765571101769,99.51602850589522,99.25713820064352
2021-07-12,101.20655573090848,101.13128710238772,101.15963203623667,98.93530226281653,101.06504447844563,99.83973098594225,100.21572033373495,100.73465263920396,100.492967322748,101.43203347615622,99.27527544342938,99.07976426294053
2021-07-13,101.46519215889586,100.76097041533754,101.06623031897112,99.04984623066899,101.67101375743216,99.70996537501165,101.48215780086456,100.22605755809656,99.61251028573687,102.06747569171121,99.99774510522528,98.14900737345918
2021-07-14,101.95145263460114,100.70203007422677,100.43135797257811,98.61223710374428,101.9371313569988,98.527676708331,101.57341262472865,99.03785134661015,98.57693169976478,101.93070136394145,100.55590151580878,98.07307626260285
2021-07-15,101.60151727678343,100.30593174803617,99.93269170641858,99.8665019286121,101.11284873385371,98.2973450268408,101.22508419144908,97.54237927981745,98.71823845756806,98.40046331322758,101.2746683904313,98.28566940811761
2021-07-16,101.20139552518542,99.95963041259277,98.9479034773002,100.07574019977581,101.56535036266781,98.40488329256722,101.52421769199444,97.31285979511081,98.80276438069998,98.24806666345141,101.375575546638,98.13865401454264
2021-07-19,100.69512869091072,100.19295069391009,99.85291261609399,99.73325703137368,101.1159559362524,98.74300913986933,101.6338182278423,98.80883143742457,99.59720671211755,98.98624810080521,99.73664999654778,97.74698856287968
2021-07-20,101.00457994913697,99.78120737618859,99.12406796335377,99.868288540566,100.81108571702507,98.75829953837817,100.92143209018433,98.41366273254455,99.98999172332425,98.83220633572346,101.20712097876007,98.69957768938539
2021-07-21,100.32544693987764,99.49091367863323,100.55793511643434,100.36926306119388,100.90931910028894,99.25055454033557,100.73297812054976,99.40845193105689,99.38114463104269,99.18042359247214,100.81619421654189,99.1954936069898
2021-07-22,100.58266517437414,99.91582979907217,99.87213566226858,98.67948339653685,101.27665882273983,100.30714075800331,101.89052504540405,99.67788650812501,98.9373620304143,98.68638061493364,102.31016592726846,99.0946681573069
2021-07-23,100.60404346017123,99.42007742814519,100.28810781171386,97.52801522014295,103.005598133851,102.88350941596816,101.89350217673127,99.43917130875988,98.17256659331254,98.52251492730676,102.60068429539929,99.04488636145648
2021-07-26,100.56330966721312,99.81134252377211,99.65703305447649,97.8946128546809,102.50437506289765,102.42385182383876,101.2433145068749,99.11950292040704,99.3062201540523,98.30179398846653,102.20071060513756,99.57249922298699
2021-07-27,99.48232442302667,98.82649230825112,98.59517215253608,99.92120341258806,101.42509539425903,101.7101010705537,100.73565909075984,99.22797974986482,98.63368781451958,98.17205882944451,102.70299445574328,99.37586976341603
2021-07-28,98.40885670800637,99.05393601463008,99.05866372452346,98.56333149419889,102.50955008926509,101.93649592417432,100.5597484204912,99.81438868240906,98.88396569740311,98.81799220041717,100.86407214219771,100.58352773363255
2021-07-29,98.54510976933086,98.17437858350489,100.21456066273083,98.88981260634932,101.77679353673753,100.06885293786326,100.174217345414,100.03186011347704,101.13006596472661,99.10724931505199,101.15373291822263,100.62677701454693
2021-07-30,99.1795907459066,96.59025680432947,101.19618807506767,99.04854327931402,101.44650914057792,100.03114510390083,100.03587604290064,100.0099416061209,101.82691287081882,99.51817832974739,101.0118752023735,100.24896845952276
2021-08-02,99.05221425665569,97.59485294720767,101.31176087476388,99.34173159628773,101.36758785992753,99.62585809268457,100.02048704921846,100.79048467057585,102.70691815477284,99.74607499598667,100.11120434673836,100.36111108137835
2021-08-03,99.47456175527732,98.11438639264244,100.9335045294812,100.14958706198503,101.09640541121591,99.27581824051087,99.87919541283507,100.80037647102543,101.94821266095724,100.10053931696405,98.27644112929849,100.85426243327134
2021-08-04,99.7627663304818,98.4355305221782,101.6981553841359,99.23752168269645,100.99599326432927,100.23884978166969,100.27730166662917,102.04579924196125,101.76824638648247,100.96689086926465,98.20842942959317,100.5068588618993
2021-08-05,99.2956448800091,98.66288051423264,100.79864239460203,99.2162816392987,100.97204701604113,100.36446624853929,101.05423421582586,102.05800228633439,101.4778689189,100.83609396614689,98.49162964706991,100.88361233596687
2021-08-06,98.67276148062705,98.63218467095398,99.88117209538986,101.95454088694072,100.6093564006005,100.265482305243,100.56946790553096,101.36531384546677,100.70788734325289,100.10974974754963,98.53376934669677,100.975037071451
2021-08-09,98.90265210824795,98.810120561724,99.7964652047297,102.33475785524334,100.96670612158233,99.98788866180679,99.93215452322393,101.08234326933668,101.1563227676938,100.27806430863062,98.37276996404803,101.26786355427144
2021-08-10,98.53390987136471,98.82467549676136,98.8980503018275,102.29475449828668,100.78466112449391,99.7727133357185,98.35864506634113,100.05980465320951,100.88006123524909,99.10135107909606,98.31661444399073,101.87080551869445
2021-08-11,98.78215537599695,98.79521132020638,99.20329276612901,102.31051982322421,100.36255120465037,99.44327113690737,98.43926189238726,99.37266661686422,100.66861767946446,98.89319283102681,98.85813947010497,102.14683847644704
2021-08-12,100.86986607751021,98.9231021097382,98.90756158830756,101.41550631917664,100.50595998365766,99.57002478095102,99.76480729431684,99.72355332201298,100.9591497663365,98.59922701835923,99.0203720968739,101.40567274168677
2021-08-13,101.00350668749628,98.95926335337502,99.29516755722584,100.55856941719834,100.67496162058427,99.65740300589731,101.94179298973756,100.32493196652754,100.62476599973711,98.58153719658584,99.48215388986766,100.37717242186993
2021-08-16,102.38666869347111,99.02258934221564,99.49817463622718,100.67388868217643,100.77732588813225,100.18593585947661,102.25683805391967,99.43175639662395,99.1470305390697,98.2021462938362,99.89069918217625,98.84079423335308
2021-08-17,102.03087916769621,98.85102107286903,97.98379407822901,101.02296143908981,99.65521989636333,99.2739412796894,102.07415957347538,98.3742691537422,98.26014672917772,97.51024828097692,100.29874293604843,97.73478383186574
2021-08-18,100.22547739433237,98.7763402973487,97.57843299053602,100.98874162088488,100.43934214202223,99.46541826105805,102.18375877598896,98.09104643410272,99.52778294827736,98.1488245331624,100.5030369795523,98.04823736198092
2021-08-19,100.26864624845419,98.25772520768894,98.6292374718942,100.43836825967796,100.54590902941248,99.26116632166561,102.92167022761508,99.9967870930102,98.52996958172808,98.41837573676459,100.33209780450672,97.57604421241288
2021-08-20,100.4559148849611,98.349710793771,98.46448370336395,99.68530693245926,101.89131143797512,99.73253207574825,102.81038967692731,101.8318922810525,98.73399999204169,97.91358820936492,100.33436099874542,97.95267684465831
2021-08-23,100.58910188876162,99.08919725571101,99.17384274402481,98.94166041049418,103.01402982910342,99.94485064013202,101.87559217076495,102.66516533083701,99.97000344437562,98.6718030701872,100.15311196904914,98.75935549814334
2021-08-24,100.3124636462621,99.74794304825656,98.98222901314054,98.92284283445552,102.81421260771971,100.43447637803935,101.23326871960336,101.87867248550974,100.08412910050974,99.06995954888285,99.35289909496188,99.08284055970711
2021-08-25,99.13000341497954,99.61451356564477,99.2434030342564,99.00057769238218,102.39121774293955,101.35298635720957,100.88545199672092,101.93959491013571,100.22119229186939,100.46139632309085,99.32863851219498,99.08633249764917
2021-08-26,99.21459590217356,100.5025232819123,100.57771743172523,98.67577669925856,101.9960485756387,100.54020374540258,100.59781615011006,101.64427315633881,99.929476876996,101.09515069151696,99.14718481281686,98.87352442875732
2021-08-27,99.02421542947472,100.75015884535203,101.91133886385764,98.44802308571118,102.21104830965066,102.48055424830098,100.18678615566355,101.70250254813186,100.2246335995357,100.96542758560514,98.54741847735437,99.34093078991174
2021-08-30,101.6735136299699,102.11916365302547,101.87592567628708,98.11859579985968,101.78476360966306,102.97552942892361,100.54300445043866,101.42037977467658,101.24782549006837,101.05581088277884,98.0242167801762,98.9356709163104
2021-08-31,100.79237730693238,102.56551097501838,101.4597503302005,98.52545648203503,101.61568521902787,102.12771027622338,100.20051500876014,101.03125216148014,101.48201216997843,101.09863706768199,99.02013098641751,99.27862235283065
2021-09-01,101.15427779269828,102.10679732551652,100.59710618667252,98.50273374114386,101.55823814517856,102.06845593223996,100.04249101582322,100.94036158657248,101.25242175026231,101.44254477850015,99.30313398490662,99.18075339625369
2021-09-02,101.47976969129527,101.46727463483514,100.0717658161975,98.42238657248535,100.44625675575865,100.58947959428134,99.52249702389982,100.73357369861726,101.05063799351291,101.29560311856498,99.73355311232464,99.56625328951944
2021-09-03,101.66691405658739,101.45045540712445,101.15764568851984,97.99837655970754,100.5731243451735,100.69170130010274,99.4175507072613,101.00047387646076,101.08988066269617,101.85959132137525,99.38916032183569,99.06435332877814
