Date,Open,High,Low,Close,Volume
2020-03-01,68.50343723858286,73.77442613924424,51.59598942925346,61.71084976196289,6280072400
2020-04-01,59.820373740630494,71.47624586127782,57.49065385006401,71.29908752441406,3265299200
2020-05-01,69.46687932377947,78.68625423075899,69.36980918321238,77.15737915039062,2805936000
2020-06-01,77.31999796131194,90.61344207198236,77.18859446928221,88.76895141601562,3243375600
2020-07-01,88.8468067848048,103.57836494067833,86.76871602210161,103.42749786376952,3020283200
2020-08-01,105.31579259680804,127.50803345014316,105.0164941411737,125.60027313232422,4070061100
2020-09-01,129.45411544696097,134.54413253507846,100.53268798804552,112.92619323730467,3885245100
2020-10-01,114.71062819282444,122.267644285198,105.0376493800456,106.14926147460938,2894666500
2020-11-01,106.39302620723171,118.95229554703924,104.64759853560358,116.08551025390624,2123077300
2020-12-01,118.20029558113504,135.5674567434205,117.22351437714772,129.60910034179688,2322189600
2021-01-01,130.41981801742963,141.72116771299486,123.44559403398404,128.8960418701172,2240262000
2021-02-01,130.64446660334215,134.67857714528037,115.64110894527568,118.44447326660156,1833855600
2021-03-01,121.0572872115672,125.91914470826616,113.68135140222196,119.49210357666016,2650418200
2021-04-01,120.96925239295058,134.08746417971892,119.82470506536583,128.5995330810547,1889857500
2021-05-01,129.166879932719,131.15272204762255,119.58991119877068,121.8985595703125,1711934900
2021-06-01,122.56618366238898,134.6483810309489,120.65536965770146,134.20742797851562,1606590000
2021-07-01,133.8546536190474,146.98533781647,133.0315243636626,142.9285430908203,1919035100
2021-08-01,143.4185272219732,150.40523667205585,141.5959080155223,148.77859497070312,1461542800
2021-09-01,149.9828513903583,154.3303154039134,138.6382111029094,138.86392211914062,1797835100
2021-10-01,139.25645726334977,150.31650614165073,135.6940928046664,147.00929260253906,1565079200
2021-11-01,146.21439969399327,162.61309275671758,144.73252061974182,162.22055053710938,1691029000
2021-12-01,164.59977618170285,178.99784335111462,155.08625415805665,174.51626586914062,2444766700
2022-01-01,174.77182835205892,179.79395139291535,152.0395941871979,171.77427673339844,2108446000
2022-02-01,171.01749582573996,173.61209440542913,149.38601336770503,162.28038024902344,1627516300
2022-03-01,162.07384798020357,176.74611095344696,147.70665465582124,171.82583618164062,2180800100
2022-04-01,171.25508630087828,175.64397810139172,152.90246700158283,155.13626098632812,1687795600
2022-05-01,154.21122641190965,163.82543050405906,130.49550094108187,146.46670532226562,2401040300
2022-06-01,147.72653079569403,149.53986328981705,127.16898811366217,134.73764038085938,1749099800
2022-07-01,134.0675244801517,161.25750343998283,133.69304439535915,160.1537322998047,1447125400
2022-08-01,158.6754553005852,173.59593463953118,154.86157257167986,154.94041442871094,1510239600
2022-09-01,154.58327114047134,162.1032135298934,136.18802030456854,136.38539123535156,2084722800
2022-10-01,136.39524300360424,155.4319494213024,132.60565260187516,151.32656860351562,1868139700
2022-11-01,153.04370533769546,153.40884218978886,132.61551217266558,146.08627319335938,1724847700
2022-12-01,146.5065934662993,149.18543833790625,124.42334853676292,128.43667602539062,1675731200
2023-01-01,128.78264914855976,145.5378343689139,122.7428727264446,142.63162231445312,1443652500
2023-02-01,142.31527930976773,155.57115484311925,139.69574316786543,145.7157440185547,1307198900
2023-03-01,145.36403682433902,163.35262396586768,142.46328237371557,163.2536163330078,1520266600
2023-04-01,162.62994078730395,168.1542321598927,158.1847632838274,167.9859161376953,969709700
2023-05-01,167.58990289828097,177.55937100922472,162.66952229816104,175.48033142089844,1275155500
2023-06-01,176.16916788036312,192.8046122965116,175.4057969502934,192.29901123046875,1297101100
2023-07-01,192.11064764293369,196.52230932691143,184.99250824926563,194.7576446533203,996066400
2023-08-01,194.54947780215,195.03524697029815,170.4786413196592,186.25157165527344,1322439400
2023-09-01,188.11128919402617,188.59771429302216,166.4004035153612,169.96429443359375,1337586600
2023-10-01,169.97423444585104,181.01332242395,164.46461224535426,169.5275115966797,1172719600
2023-11-01,169.75582796182982,191.52626108390064,168.88222587123164,188.5679473876953,1099586100
2023-12-01,189.1940989750161,198.4286489269148,186.33128216418552,191.38096618652344,1062774800
2024-01-01,186.0330720966393,195.20799785283305,179.09473338029537,183.2994842529297,1187219300
2024-02-01,182.89193344193495,189.90979617923745,178.18021680903138,179.6712646484375,1161627000
2024-03-01,178.70618403951096,179.68157414737436,167.69816440381734,170.67410278320312,1432782800
2024-04-01,170.38546940683344,177.52177109641386,163.30888330834168,169.52951049804688,1245717000
2024-05-01,168.7830255040899,192.09295654296875,168.3152331514284,191.3464813232422,1336537700
2024-06-01,192.25383052950437,219.46238587546307,191.50634282883337,209.9144744873047,1723984500
2024-07-01,211.3795631545962,236.4353516427274,211.21013442476828,221.3361053466797,1153099800
2024-08-01,223.6184444740968,232.13980840105265,195.34347760729395,228.23294067382807,1122667000
2024-09-01,228.04810236641327,232.57812573037876,213.45022528661644,232.4883270263672,1232140300
2024-10-01,229.01596753229435,236.9684662549161,220.8439507220125,225.4138946533203,930736000
2024-11-01,220.48474875620624,237.2877642836704,219.2275212106606,236.80882263183597,891640600
2024-12-01,237.00942187338424,259.8143505955717,236.899542071489,250.1449737548828,977916100
2025-01-01,248.65660658654735,248.8264332979057,219.13907191629315,235.7408142089844,1200291700
2025-02-01,229.9900054931641,250.0,225.6999969482422,237.3000030517578,845898655
