Date,Open,High,Low,Close,Volume
2020-02-24,24.332416147332037,24.76732613038551,22.808058875421548,23.66572570800781,79423000
2020-03-02,24.02511174945521,25.042506091235524,22.7872224982905,23.39054107666016,139926000
2020-03-09,21.795864878535674,22.88965151835568,17.462386665566083,20.332275390625,284030000
2020-03-16,18.071784777558975,18.993689148615086,13.513472472937671,16.686321258544922,395072000
2020-03-23,17.02822242852379,21.611928398328377,15.692484731186273,20.366241455078125,273994000
2020-03-30,20.499555012358226,22.310261333322785,19.39423971894959,20.681421279907227,218401000
2020-04-06,21.59250559808393,23.61597515841569,21.502456531554856,22.450626373291016,147153000
2020-04-13,22.38000222203048,23.693667688847828,22.31820366967808,23.472957611083984,135734000
2020-04-20,22.95384916568536,23.418222369378668,21.788500169772057,23.378496170043945,133409000
2020-04-27,23.3378872074144,24.45379750065066,22.79494052381666,22.927366256713867,114662000
2020-05-04,22.88410205319789,24.32666373082056,22.54067724457141,24.2807559967041,101230000
2020-05-11,24.134206207050227,24.51824128229731,22.490357930032665,22.99004554748535,103104000
2020-05-18,23.71485650971639,24.83518177740396,23.66012016678552,24.423778533935547,96137000
2020-05-25,25.160947425819383,25.7789362817616,24.71952729554185,25.714488983154297,92228000
2020-06-01,25.63944674887305,28.96687258823496,25.37018019931556,27.993099212646484,168172000
2020-06-08,28.03017822608888,28.1811434927899,25.84338353746485,26.50727844238281,156719000
2020-06-15,26.043789988678245,28.17320146463587,25.81513365395624,26.72975730895996,172580000
2020-06-22,27.248635196958496,28.31360664999208,27.025651269974443,27.418994903564453,115164000
2020-06-29,27.4778598236122,28.486639468381576,27.154979566027382,28.13789367675781,71940000
2020-07-06,28.541943040350954,28.92815000944811,27.877450180400537,28.49199485778809,90239000
2020-07-13,28.691781605841108,28.85679090452623,27.22097976049481,27.89171600341797,81448000
2020-07-20,27.81501198357705,28.473261250453973,27.13089718241417,27.27449989318848,78087000
2020-07-27,27.4983749539748,28.399230129651823,27.293230170734173,28.25205993652344,97160000
2020-08-03,28.36354994573764,29.574799952759204,28.299331837935988,29.07085418701172,96738000
2020-08-10,28.9183397106976,29.958337051160186,28.78811718170616,29.239437103271484,75011000
2020-08-17,29.39017566956564,29.717516613458866,28.987912447828503,29.4356632232666,51142000
2020-08-24,29.613155954750283,30.75572395324707,29.5355559465857,30.75572395324707,65121000
2020-08-31,30.639781684776903,33.8008012253122,30.639781684776903,32.37281036376953,188796000
2020-09-07,31.454999117941817,32.808067270446344,31.21774528810137,32.08292388916016,93171000
2020-09-14,32.503025908877014,33.180004001770456,31.66371284691816,32.08559799194336,109720000
2020-09-21,31.21863758182474,32.27023042096392,30.636203741362948,31.824262619018555,91034000
2020-09-28,32.55363681163395,33.392498907766765,32.0559017132544,32.11710357666016,91433000
2020-10-05,32.47803475547537,34.202564384032186,32.393430252347024,33.905540466308594,82640000
2020-10-12,34.36367896471923,34.904617681925615,33.754331489536725,34.081058502197266,77524000
2020-10-19,34.314164431223745,34.527479930595774,33.04236759046928,33.547306060791016,62411000
2020-10-26,33.26648365046403,33.29888543864568,31.00011642153915,31.469051361083984,81687000
2020-11-02,31.95599798847419,34.53289030808848,31.201740296991897,34.25836944580078,83819000
2020-11-09,35.02161795108767,35.452750263364244,32.43482407742823,33.61751174926758,89162000
2020-11-16,33.735430210972744,34.99912441975392,33.66252702082181,34.502288818359375,68262000
2020-11-23,34.68589582985371,35.92798978755321,34.472580298231954,35.54816055297852,44300000
2020-11-30,35.46445616323112,37.11878117452691,35.34924558553934,37.05397415161133,79869000
2020-12-07,37.47969685705645,38.40586539231229,35.84787528696668,36.52652740478516,111644000
2020-12-14,36.59044417541263,39.21143962411324,36.54273933411924,39.11333465576172,132878000
2020-12-21,38.86474111767526,39.57731420714522,38.46079860940669,39.16520309448242,51681000
2020-12-28,39.4266297616398,39.80424851961267,38.741291121903934,39.74524688720703,40982000
2021-01-04,39.879587472614574,40.8472363242956,38.17395253930072,40.452369689941406,93004000
2021-01-11,39.995775606970106,41.61971394787412,39.97852770062959,40.47142791748047,76481000
2021-01-18,40.69201235342081,42.61550558908246,40.69201235342081,42.21156311035156,65526000
2021-01-25,42.62367558223885,42.66361482412552,40.077474463056426,40.89352798461914,86306000
2021-02-01,41.379174527706425,43.437015433069625,41.17402792770182,42.30143737792969,78756000
2021-02-08,42.55015305813892,44.20858751901179,42.25423073309045,44.14504623413086,75629000
2021-02-15,44.55897824377954,44.94567286925276,43.122938184685125,44.4754638671875,63954000
2021-02-22,43.9344587688214,44.17137603123268,41.32108327566591,42.65182495117188,99183000
2021-03-01,43.54412158027419,44.55715308970082,39.3049902694313,40.8608512878418,144203000
2021-03-08,40.56039389689602,41.524410430101135,38.05776408026773,40.95435333251953,148117000
2021-03-15,41.31834870333839,44.23127460790612,41.137707960532005,43.06846237182617,223515000
2021-03-22,43.26332785089653,44.1863924638824,41.10432340304589,44.09856796264648,123861000
2021-03-29,43.94853910042118,44.01806654206145,41.31565008406103,43.54143905639648,108557000
